,p.val,q.val,set.size
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,0.828815590920083,0.953197397484166,12
GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_KO_LIVER_DN,0.828850478796827,0.953197397484166,176
HP_ABNORMALITY_OF_OLFACTORY_LOBE_MORPHOLOGY,0.828856931379441,0.953197397484166,6
SERVITJA_ISLET_HNF1A_TARGETS_DN,0.828883826002478,0.953197397484166,72
DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN,0.82888582574599,0.953197397484166,88
GSE14308_TH17_VS_NAIVE_CD4_TCELL_DN,0.828904998844549,0.953197397484166,169
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_UP,0.828919450680477,0.953197397484166,190
BIOCARTA_RB_PATHWAY,0.829034843388318,0.953281309846519,12
MIKKELSEN_NPC_ICP_WITH_H3K4ME3,0.829100939717181,0.953281309846519,384
HP_ABSENT_INNER_DYNEIN_ARMS,0.829135210062178,0.953281309846519,6
MIR4320,0.829145890627158,0.953281309846519,40
GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,0.829146207357633,0.953281309846519,33
PID_P73PATHWAY,0.829258262751955,0.953359699957847,75
GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN,0.829275908590809,0.953359699957847,161
GSE27786_BCELL_VS_NKCELL_DN,0.829333711935852,0.953364889476981,184
GO_LYSINE_N_METHYLTRANSFERASE_ACTIVITY,0.8293419419913,0.953364889476981,56
MIR378F,0.829384114259434,0.953378008283829,34
WINTER_HYPOXIA_UP,0.82946242697408,0.95340459409654,94
GSE3982_NEUTROPHIL_VS_TH1_DN,0.829468764270929,0.95340459409654,188
GSE3982_MAST_CELL_VS_DC_UP,0.829544368962772,0.95345613630617,172
MIR3125,0.829595329943886,0.953477576428808,205
MIR937_5P,0.82965217627361,0.953477576428808,46
GO_ACTIVATION_OF_MAPKKK_ACTIVITY,0.829655312599487,0.953477576428808,12
GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING,0.829714549218259,0.95348361448818,21
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_UP,0.829722093513606,0.95348361448818,186
GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP,0.829833216138707,0.953546384866702,161
CHANDRAN_METASTASIS_UP,0.829838247370767,0.953546384866702,194
GCM_BMPR2,0.829911362764971,0.953562156607962,85
GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP,0.829913505017092,0.953562156607962,161
GSE23398_WT_VS_IL2_KO_CD4_TCELL_SCURFY_MOUSE_DN,0.829955393328961,0.953574935529279,186
HALLMARK_ANDROGEN_RESPONSE,0.830049185894193,0.953647346539816,97
GO_REGULATION_OF_CENTRIOLE_REPLICATION,0.830092060793202,0.953652092572499,23
HP_HYPOTHALAMIC_HAMARTOMA,0.830114854665853,0.953652092572499,11
GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.830177944690393,0.953672856748511,40
GO_VIRAL_BUDDING,0.830194468217447,0.953672856748511,26
GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY,0.830313995655105,0.953758410370096,24
HP_PAROXYSMAL_DYSTONIA,0.830330489353304,0.953758410370096,6
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_DN,0.830411505319011,0.953782102398578,186
GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_DN,0.830423541633253,0.953782102398578,190
MODULE_198,0.830454556009183,0.953782102398578,293
GO_PARKIN_MEDIATED_STIMULATION_OF_MITOPHAGY_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION,0.830474207828303,0.953782102398578,5
GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_UP,0.830551230044942,0.953835216541165,188
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,0.830687355519968,0.95395620056267,8
GO_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.830730921794791,0.953970885146638,11
REACTOME_MITOTIC_PROPHASE,0.830785528994094,0.953998247032083,128
GO_HISTONE_H4_K16_ACETYLATION,0.830841881186323,0.954002075049861,21
GO_IRON_ION_BINDING,0.830870091924392,0.954002075049861,105
HP_SMALL_FOR_GESTATIONAL_AGE,0.830881203261791,0.954002075049861,141
SERVITJA_LIVER_HNF1A_TARGETS_UP,0.830941912513783,0.954036437727438,108
GO_TETRAHYDROFOLATE_BIOSYNTHETIC_PROCESS,0.830994840426607,0.95406186413477,8
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP,0.831074386632766,0.954117551047987,169
MIR6783_3P,0.831104912021474,0.954117551047987,180
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION,0.831145811710127,0.954127487911409,26
GO_IMMUNOGLOBULIN_COMPLEX,0.831208814147586,0.954127487911409,3
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.831229399895789,0.954127487911409,10
GO_KINETOCHORE_MICROTUBULE,0.831236704800408,0.954127487911409,7
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN,0.831292146595294,0.954138545938418,81
SMIRNOV_RESPONSE_TO_IR_2HR_DN,0.831307907805416,0.954138545938418,53
GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.83135447285024,0.954156657341986,292
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_DN,0.831411123203167,0.954186342018772,179
GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP,0.831465153225211,0.954213017331144,100
KEGG_NON_HOMOLOGOUS_END_JOINING,0.831607961746604,0.954272433937426,12
GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_UP,0.831611470898494,0.954272433937426,173
HP_INCREASED_INTRAMYOCELLULAR_LIPID_DROPLETS,0.831709155649025,0.954272433937426,23
GO_MISMATCHED_DNA_BINDING,0.831764120495969,0.954272433937426,13
ZHONG_PFC_C4_PTGDS_POS_OPC,0.831782534209638,0.954272433937426,128
MIR561_3P,0.83178370048833,0.954272433937426,437
WIERENGA_STAT5A_TARGETS_GROUP1,0.831831190558009,0.954272433937426,106
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP,0.831876243890133,0.954272433937426,182
GO_AXONEMAL_DYNEIN_COMPLEX,0.831896205769889,0.954272433937426,13
GSE8835_HEALTHY_VS_CLL_CD4_TCELL_DN,0.831966993148798,0.954272433937426,149
HP_RESPIRATORY_FAILURE_REQUIRING_ASSISTED_VENTILATION,0.83198811406735,0.954272433937426,18
GSE17721_0.5H_VS_12H_POLYIC_BMDC_UP,0.831990574743774,0.954272433937426,180
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,0.832003276393685,0.954272433937426,9
GO_MISMATCH_REPAIR_COMPLEX_BINDING,0.832010722283494,0.954272433937426,11
GO_REGULATION_OF_DNA_CATABOLIC_PROCESS,0.83208919969498,0.954272433937426,11
GO_CILIARY_BASE,0.832097526448474,0.954272433937426,30
GTCAGGA_MIR378,0.83210559514994,0.954272433937426,50
HP_AMBIGUOUS_GENITALIA,0.832146340671279,0.954272433937426,85
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN,0.832223314319557,0.954272433937426,133
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_DN,0.832254224440936,0.954272433937426,137
HP_GASTROSTOMY_TUBE_FEEDING_IN_INFANCY,0.832266941685402,0.954272433937426,33
GNF2_MSH6,0.832301359707678,0.954272433937426,31
GSE3039_B2_VS_B1_BCELL_DN,0.83235351614784,0.954272433937426,180
GO_PHOSPHOLIPID_DEPHOSPHORYLATION,0.832356475280387,0.954272433937426,36
HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_UP,0.832356588838884,0.954272433937426,10
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON,0.832381308251532,0.954272433937426,95
WP_MIR124_PREDICTED_INTERACTIONS_WITH_CELL_CYCLE_AND_DIFFERENTIATION,0.832440146972398,0.954272433937426,6
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN,0.832459173839096,0.954272433937426,32
GABRIELY_MIR21_TARGETS,0.832504567767136,0.954272433937426,282
NIKOLSKY_BREAST_CANCER_1Q21_AMPLICON,0.832542689683066,0.954272433937426,37
chr10q24,0.832548039286316,0.954272433937426,109
GSE21927_SPLEEN_VS_C26GM_TUMOR_MONOCYTE_BALBC_DN,0.832575406933088,0.954272433937426,164
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_UP,0.8325754728425,0.954272433937426,175
BENPORATH_NANOG_TARGETS,0.832642236319488,0.954272433937426,942
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN,0.832775702659125,0.954272433937426,188
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN,0.832804671766617,0.954272433937426,164
HP_PARKINSONISM,0.832809517267397,0.954272433937426,92
GSE27786_CD4_TCELL_VS_MONO_MAC_DN,0.832819063490119,0.954272433937426,174
HP_ENLARGED_CISTERNA_MAGNA,0.832859920689315,0.954272433937426,16
RASHI_RESPONSE_TO_IONIZING_RADIATION_5,0.832867953604186,0.954272433937426,117
GO_CHORIONIC_TROPHOBLAST_CELL_PROLIFERATION,0.832922139827633,0.954272433937426,2
WP_ONE_CARBON_METABOLISM,0.832936828178774,0.954272433937426,28
MORF_HEAB,0.83299469377016,0.954272433937426,74
MIR4433B_5P,0.833026534582447,0.954272433937426,47
GO_1_PHOSPHATIDYLINOSITOL_BINDING,0.833060884000026,0.954272433937426,13
GRABARCZYK_BCL11B_TARGETS_UP,0.833091029033649,0.954272433937426,72
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_UP,0.833135289474927,0.954272433937426,179
MODULE_332,0.83314082505578,0.954272433937426,44
GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP,0.833142711690959,0.954272433937426,151
GSE360_CTRL_VS_T_GONDII_MAC_UP,0.833146136879833,0.954272433937426,179
GO_DNA_REPLICATION_CHECKPOINT,0.833147362297269,0.954272433937426,15
HP_ENURESIS,0.833171432165786,0.954272433937426,12
MORF_DNMT1,0.833175096778185,0.954272433937426,117
MIR7856_5P,0.833179529417974,0.954272433937426,362
GO_NUCLEAR_NCRNA_SURVEILLANCE,0.833295705229442,0.954370227177641,6
GO_PROTEIN_O_LINKED_MANNOSYLATION,0.833347063288475,0.954393780422088,19
GCM_DEAF1,0.833390970849965,0.954408799531622,28
GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN,0.833440397863271,0.954418428231066,172
GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS,0.833460965945087,0.954418428231066,45
GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,0.833555138868933,0.954491002848624,55
WALLACE_PROSTATE_CANCER_RACE_DN,0.833669298888737,0.954586458170442,83
MODULE_160,0.833737476058694,0.954619628240504,15
GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_UP,0.833807418310246,0.954619628240504,173
GSE22611_UNSTIM_VS_2H_MDP_STIM_NOD2_TRANSDUCED_HEK293T_CELL_DN,0.833832919176281,0.954619628240504,168
REACTOME_METABOLISM_OF_PORPHYRINS,0.833850674210908,0.954619628240504,18
GO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.833906002734641,0.954619628240504,7
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_UP,0.833936959546266,0.954619628240504,165
MIR5088_5P,0.833948980266715,0.954619628240504,34
HP_GENERALIZED_HYPOPIGMENTATION_OF_HAIR,0.833961192662685,0.954619628240504,33
HP_ABNORMAL_ERYTHROCYTE_MORPHOLOGY,0.833975468602573,0.954619628240504,479
GSE14026_TH1_VS_TH17_DN,0.834047696867449,0.954667047666361,168
HP_HEPATOCELLULAR_NECROSIS,0.834175100902629,0.954777616506374,9
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_DN,0.834214910193014,0.954787921954294,17
LANDIS_BREAST_CANCER_PROGRESSION_UP,0.834291306009552,0.954840099644032,44
HP_ABNORMALITY_OF_RENAL_RESORPTION,0.834420161861203,0.95492735470167,18
GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.83442916523796,0.95492735470167,92
GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_DN,0.834477155504767,0.954927479480101,189
GO_SINGLE_STRANDED_TELOMERIC_DNA_BINDING,0.83456776493156,0.954927479480101,12
GSE17721_LPS_VS_CPG_0.5H_BMDC_DN,0.83459314674823,0.954927479480101,153
GO_VESICLE_COAT,0.834621152320841,0.954927479480101,52
MIR190B_5P,0.834681769545439,0.954927479480101,93
PID_CERAMIDE_PATHWAY,0.834693550007196,0.954927479480101,44
SCHLOSSER_SERUM_RESPONSE_DN,0.834705892234644,0.954927479480101,661
CAHOY_ASTROCYTIC,0.834724480107617,0.954927479480101,76
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,0.834729147829101,0.954927479480101,10
MIR345_3P,0.834747190375385,0.954927479480101,187
CSR_EARLY_UP.V1_DN,0.834768185101435,0.954927479480101,119
HORTON_SREBF_TARGETS,0.834976540733783,0.95504097863571,24
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP,0.834980625955438,0.95504097863571,151
GO_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE,0.83500769253683,0.95504097863571,15
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN,0.83503480990121,0.95504097863571,28
BIOCARTA_MCM_PATHWAY,0.835038974625948,0.95504097863571,18
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_6H_UP,0.835121093937669,0.95504097863571,162
GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_UP,0.83518150581337,0.95504097863571,161
GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_DN,0.835192577921906,0.95504097863571,168
STN1_TARGET_GENES,0.835232112981373,0.95504097863571,11
HP_SHORT_PALPEBRAL_FISSURE,0.835239530495154,0.95504097863571,77
GSE39864_WT_VS_GATA3_KO_TREG_DN,0.835266367502511,0.95504097863571,196
HP_RENAL_HYPOPLASIA,0.835329622575451,0.95504097863571,83
MIR548N,0.835345312892595,0.95504097863571,535
GSE360_L_MAJOR_VS_B_MALAYI_HIGH_DOSE_DC_DN,0.835386112425527,0.95504097863571,178
BIOCARTA_CERAMIDE_PATHWAY,0.835402873654648,0.95504097863571,21
GKCGCNNNNNNNTGAYG_UNKNOWN,0.835406518025215,0.95504097863571,60
chrXp22,0.835451232183049,0.95504097863571,108
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP,0.835455409004374,0.95504097863571,340
GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_DN,0.835477455289539,0.95504097863571,179
GSE27786_CD4_TCELL_VS_MONO_MAC_UP,0.835551459921952,0.95504097863571,189
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP,0.835704505234605,0.95504097863571,166
HP_METHYLMALONIC_ACIDURIA,0.835720934410082,0.95504097863571,15
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_48H_DN,0.835729722684911,0.95504097863571,188
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN,0.835743187461619,0.95504097863571,188
HP_ANARTHRIA,0.835764225638018,0.95504097863571,9
MODULE_453,0.835826683584247,0.95504097863571,40
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN,0.835828290819505,0.95504097863571,141
GO_GOLGI_CISTERNA,0.835839163016779,0.95504097863571,97
SU_PANCREAS,0.835855031752932,0.95504097863571,25
MIR4307,0.835907637872008,0.95504097863571,349
MIR4448,0.835912979357633,0.95504097863571,61
GO_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT,0.83593264484356,0.95504097863571,8
GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP,0.835973888895186,0.95504097863571,188
CBX7_TARGET_GENES,0.835984972428881,0.95504097863571,795
GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP,0.836050930668519,0.95504097863571,187
GO_MEMBRANE_LIPID_CATABOLIC_PROCESS,0.836061559139719,0.95504097863571,31
MIR3682_3P,0.83611026573412,0.95504097863571,66
HP_POIKILODERMA,0.836115385066992,0.95504097863571,16
HP_NEOPLASM_OF_THE_LARYNX,0.836115437431947,0.95504097863571,5
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_UP,0.836116625131413,0.95504097863571,63
GO_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.836130765802413,0.95504097863571,1033
TERAMOTO_OPN_TARGETS_CLUSTER_7,0.836308832949081,0.955209167468449,16
HP_ABNORMAL_FINGERTIP_MORPHOLOGY,0.836389725860197,0.955231207879024,73
POU2AF1_TARGET_GENES,0.83638976961415,0.955231207879024,737
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN,0.836427078104947,0.955238618179915,194
MIR184,0.836720385706504,0.955463110586726,8
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_UP,0.83675962800087,0.955463110586726,23
REACTOME_PROTEIN_METHYLATION,0.836767823250578,0.955463110586726,17
GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_DN,0.83679816620117,0.955463110586726,189
GO_CELL_DIVISION_SITE,0.836863298214391,0.955463110586726,66
HP_CHROMOSOME_BREAKAGE,0.836877804535528,0.955463110586726,26
GO_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY,0.836906008179815,0.955463110586726,6
HP_SPASTIC_DYSARTHRIA,0.836924244414701,0.955463110586726,23
MIR766_3P,0.836927049798567,0.955463110586726,126
GO_DE_NOVO_CENTRIOLE_ASSEMBLY,0.836958250333857,0.955463110586726,5
HP_ABNORMALITY_OF_THE_MITOCHONDRION,0.836970489188614,0.955463110586726,158
WENG_POR_TARGETS_GLOBAL_UP,0.837022567134822,0.955463110586726,12
MIR3925_5P,0.837036168434266,0.955463110586726,130
GSE17721_LPS_VS_PAM3CSK4_16H_BMDC_DN,0.837077591391123,0.955463110586726,180
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.837086058749176,0.955463110586726,41
HP_AREFLEXIA_OF_LOWER_LIMBS,0.837168973459776,0.955483313143479,45
MIR518C_5P,0.837185127421973,0.955483313143479,165
HP_ABNORMALITY_OF_THE_CURVATURE_OF_THE_CORNEA,0.837214046161016,0.955483313143479,200
VANDESLUIS_NORMAL_EMBRYOS_UP,0.837227070347506,0.955483313143479,2
GO_PHOSPHATIDYLSERINE_METABOLIC_PROCESS,0.837279410551196,0.95549913378368,24
GO_KINETOCHORE_BINDING,0.837302589971115,0.95549913378368,6
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN,0.837347375788367,0.955515060755666,188
GO_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION,0.837388761435476,0.955527106690639,11
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP,0.837546734308083,0.955672182128069,173
HP_HYPOPLASIA_OF_THE_PONS,0.837730650843707,0.955830543852009,35
GO_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,0.837766907196441,0.955830543852009,12
HP_IMPAIRED_DISTAL_PROPRIOCEPTION,0.837778039436139,0.955830543852009,6
GSE17721_POLYIC_VS_GARDIQUIMOD_12H_BMDC_UP,0.837897677419747,0.955919753972006,170
GSE6875_TCONV_VS_TREG_DN,0.83791791559371,0.955919753972006,158
HP_IRRITABILITY,0.83812033636432,0.956068439804396,123
KAPOSI_LIVER_CANCER_MET_DN,0.83816956315919,0.956068439804396,5
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN,0.838190525699733,0.956068439804396,281
GSE3982_CTRL_VS_IGE_STIM_MAST_CELL_UP,0.838218384297345,0.956068439804396,180
MIR1229_3P,0.838226681940826,0.956068439804396,72
TERT_TARGET_GENES,0.838233328490826,0.956068439804396,91
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_DN,0.838270829637496,0.956076029210103,133
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN,0.838326674492901,0.956086151883595,181
MORF_BRCA1,0.838341399940003,0.956086151883595,222
HP_MULTIPLE_CAFE_AU_LAIT_SPOTS,0.8384071127577,0.956118266371282,57
GO_LIPASE_ACTIVITY,0.838431256427214,0.956118266371282,96
MIR6731_5P,0.838533115070015,0.956199240930097,189
HP_COLOR_VISION_DEFECT,0.838570147787154,0.956206289706598,63
GO_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS,0.838643835562957,0.956232048324616,4
MIR4436B_5P,0.838690690509748,0.956232048324616,129
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN,0.838701328757927,0.956232048324616,139
GO_AXONEMAL_MICROTUBULE,0.838716146147793,0.956232048324616,8
GO_CITRATE_METABOLIC_PROCESS,0.83878187199774,0.95624463067687,5
GO_MRNA_3_END_PROCESSING_BY_STEM_LOOP_BINDING_AND_CLEAVAGE,0.838788887339874,0.95624463067687,5
GO_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.838899286161487,0.956335312464659,22
MODULE_320,0.839055142197505,0.956477806365422,20
GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP,0.83910896786913,0.956503984925922,175
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP,0.839143874953704,0.956508596973819,185
GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN,0.839202939561445,0.956540743923486,180
GO_FUCOSE_CATABOLIC_PROCESS,0.839259495381809,0.956570029046585,7
HP_ABNORMALITY_OF_THE_BILIARY_SYSTEM,0.839464586102595,0.95675687508202,254
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_DN,0.839485165446717,0.95675687508202,156
HP_ABNORMAL_CSF_METABOLITE_LEVEL,0.839589661590029,0.956812772312376,112
MORF_ESR1,0.839611295487435,0.956812772312376,135
MIR6780A_5P,0.839626823945022,0.956812772312376,190
EPPERT_LSC_R,0.839760897400159,0.956890779267763,40
GSE2585_CD80_HIGH_VS_LOW_MTEC_UP,0.839806160435926,0.956890779267763,120
MIR3191_5P,0.839841224837812,0.956890779267763,133
HP_MULTIPLE_LENTIGINES,0.839849068960693,0.956890779267763,10
HP_OLIVOPONTOCEREBELLAR_HYPOPLASIA,0.839883666074743,0.956890779267763,12
KIM_GERMINAL_CENTER_T_HELPER_UP,0.839885474916513,0.956890779267763,55
MIR6516_3P,0.839911390913709,0.956890779267763,120
GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN,0.839957931467041,0.956908627798628,171
MIR4529_3P,0.840007821242812,0.956909505073414,32
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN,0.840068619888108,0.956909505073414,69
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_UP,0.840085575000127,0.956909505073414,186
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP,0.840098554413161,0.956909505073414,160
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN,0.840117597244211,0.956909505073414,194
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_DN,0.840143945668766,0.956909505073414,154
MIR1267,0.840225943291834,0.956943998527546,59
GO_SITE_OF_DOUBLE_STRAND_BREAK,0.840235980380997,0.956943998527546,58
GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN,0.840382932666813,0.957074487501796,186
HP_CENTRAL_APNEA,0.840412313733267,0.957074487501796,13
GO_RRNA_ADENINE_METHYLTRANSFERASE_ACTIVITY,0.840464488405469,0.957076853893723,9
GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_DN,0.840522572731743,0.957076853893723,139
GO_MITOTIC_SISTER_CHROMATID_COHESION,0.840537157262647,0.957076853893723,26
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.840578928268216,0.957076853893723,19
GO_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT,0.840591102263671,0.957076853893723,96
BIOCARTA_G2_PATHWAY,0.84061592881771,0.957076853893723,23
MODULE_528,0.840654787442825,0.957076853893723,10
GO_NEGATIVE_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION,0.840661427063391,0.957076853893723,4
chr11q13,0.8408012740941,0.957150105377203,247
GO_HEXOSAMINIDASE_ACTIVITY,0.840834122141363,0.957150105377203,12
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.84083872413936,0.957150105377203,25
GSE14308_TH2_VS_TH1_DN,0.840849295644656,0.957150105377203,170
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN,0.840922266271843,0.957198013912722,169
GO_POSITIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,0.840961176444309,0.957204485959421,8
GO_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,0.840996017383901,0.957204485959421,83
GSE3982_MAST_CELL_VS_TH1_DN,0.841068426058818,0.957204485959421,171
HP_ABNORMALITY_OF_THE_PARANASAL_SINUSES,0.841114144059773,0.957204485959421,104
WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.841140964385026,0.957204485959421,84
HP_PROGRESSIVE_ENCEPHALOPATHY,0.841157579127856,0.957204485959421,11
GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.841163711123595,0.957204485959421,38
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.841175020458048,0.957204485959421,23
GO_MAINTENANCE_OF_SYNAPSE_STRUCTURE,0.841224866060568,0.957226062804951,13
HP_ACROMESOMELIA,0.841371308047362,0.957357550630344,5
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS,0.841555743338948,0.957532258041386,9
MORF_PDPK1,0.841588801958825,0.957534720748571,65
HP_MOTOR_AXONAL_NEUROPATHY,0.841656052572928,0.957563629098905,23
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,0.841676000114263,0.957563629098905,24
GO_PROTEIN_IMPORT,0.841784838726818,0.957617047700863,181
