,p.val,q.val,set.size
MODULE_488,0.668087206460767,0.973915033168912,23
GO_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS,0.668107854802157,0.973915033168912,20
GO_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.66812541595955,0.973915033168912,275
GO_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_BINDING,0.668208407706929,0.973915033168912,4
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN,0.6682806088224,0.973915033168912,187
HP_ECZEMATOID_DERMATITIS,0.668297426446861,0.973915033168912,8
HP_SHORT_PHALANX_OF_HALLUX,0.668333151201297,0.973915033168912,4
KEGG_ERBB_SIGNALING_PATHWAY,0.668375438073517,0.973915033168912,80
GO_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT,0.668388475752161,0.973915033168912,6
GSE7852_TREG_VS_TCONV_THYMUS_UP,0.668402745290874,0.973915033168912,167
GO_INTERLEUKIN_4_PRODUCTION,0.668435145056296,0.973915033168912,19
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_UP,0.668470945365617,0.973915033168912,10
GO_MONOCARBOXYLIC_ACID_TRANSPORT,0.668565587249075,0.973915033168912,113
HP_APLASIA_INVOLVING_BONES_OF_THE_LOWER_LIMBS,0.668620089252589,0.973915033168912,9
HP_MIXED_HYPO_AND_HYPERPIGMENTATION_OF_THE_SKIN,0.668627130470669,0.973915033168912,8
GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION,0.668640113835943,0.973915033168912,9
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_UP,0.668688530734163,0.973915033168912,166
GO_FIBRINOGEN_BINDING,0.668713906483928,0.973915033168912,3
AMIT_EGF_RESPONSE_240_MCF10A,0.668767651306564,0.973915033168912,21
GO_GLOMERULAR_MESANGIAL_CELL_DIFFERENTIATION,0.668776085190602,0.973915033168912,3
GO_GLOMERULAR_MESANGIAL_CELL_DEVELOPMENT,0.668776085190602,0.973915033168912,3
WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_CYP_PATHWAY,0.668867378886398,0.973915033168912,3
GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.668882318874522,0.973915033168912,27
GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_DN,0.669070174412964,0.973915033168912,170
GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.669079140082057,0.973915033168912,23
GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_UP,0.669083668849243,0.973915033168912,161
VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP,0.669159183701294,0.973915033168912,13
GO_FILOPODIUM_MEMBRANE,0.669214257668776,0.973915033168912,14
GO_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION,0.66922890591321,0.973915033168912,12
ESC_J1_UP_LATE.V1_DN,0.669250855901822,0.973915033168912,143
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN,0.669267166747707,0.973915033168912,107
WP_COMPOSITION_OF_LIPID_PARTICLES,0.669335207465426,0.973915033168912,4
MIR4311,0.669442297393692,0.973915033168912,304
GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.669443618241836,0.973915033168912,57
REACTOME_REGULATION_OF_IFNG_SIGNALING,0.669492942104216,0.973915033168912,13
GO_REGULATION_OF_CHOLESTEROL_EFFLUX,0.669495919213308,0.973915033168912,25
MIR3190_3P,0.669517692879096,0.973915033168912,109
GO_REGULATION_OF_PROTEIN_DEACETYLATION,0.669562889504583,0.973915033168912,42
HP_APLASIA_HYPOPLASIA_OF_THE_VAGINA,0.669585370595247,0.973915033168912,13
HP_FIBULAR_BOWING,0.669626930825372,0.973915033168912,7
HP_ESOPHAGEAL_STENOSIS,0.669668773493431,0.973915033168912,20
GO_AMINO_ACID_BETAINE_TRANSPORT,0.669696993791255,0.973915033168912,5
GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.66972001405949,0.973915033168912,509
MIR3173_5P,0.669760960751257,0.973915033168912,86
HP_RETROCEREBELLAR_CYST,0.66976809545072,0.973915033168912,6
GO_LYSINE_ACETYLATED_HISTONE_BINDING,0.669790932188647,0.973915033168912,20
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,0.669810725997851,0.973915033168912,5
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,0.669839888923026,0.973915033168912,8
GO_TAP_BINDING,0.66986611113405,0.973915033168912,8
GO_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.66987417516815,0.973915033168912,44
MIR767_5P,0.669928137387585,0.973915033168912,171
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY,0.669990157278642,0.973915033168912,20
GO_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,0.67002426336297,0.973915033168912,8
GO_SOFT_PALATE_DEVELOPMENT,0.670038177281177,0.973915033168912,4
WP_IL7_SIGNALING_PATHWAY,0.670038231313884,0.973915033168912,21
KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_UP,0.670039392316677,0.973915033168912,189
HP_SHORTENED_QT_INTERVAL,0.670088595458801,0.973915033168912,6
GO_NEUTROPHIL_APOPTOTIC_PROCESS,0.670158926508832,0.973915033168912,6
KANG_CISPLATIN_RESISTANCE_UP,0.67019860972678,0.973915033168912,21
GO_RETINA_LAYER_FORMATION,0.670217376231093,0.973915033168912,18
MIR616_3P,0.670303697574765,0.973915033168912,36
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS_,0.670324543212696,0.973915033168912,9
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP,0.670385161439202,0.973915033168912,137
GO_RESPONSE_TO_DEXAMETHASONE,0.670387974144866,0.973915033168912,33
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.670390378891575,0.973915033168912,8
JEPSEN_SMRT_TARGETS,0.67040717404282,0.973915033168912,31
GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.670417300765076,0.973915033168912,6
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY,0.670435473134289,0.973915033168912,82
HP_SHORT_STERNUM,0.670437773954682,0.973915033168912,8
GO_CDC73_PAF1_COMPLEX,0.670461471462347,0.973915033168912,8
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP,0.67046890637866,0.973915033168912,68
GSE31622_WT_VS_KLF3_KO_BCELL_UP,0.670512503754604,0.973915033168912,157
GO_OVARIAN_FOLLICLE_DEVELOPMENT,0.670552111642145,0.973915033168912,46
HP_EPILEPTIC_ENCEPHALOPATHY,0.670553382231223,0.973915033168912,81
MIR3606_5P,0.670566807543751,0.973915033168912,121
ZHONG_PFC_C3_HOPX_POS_OPC,0.670601711484178,0.973915033168912,7
GO_REGULATION_OF_MEMBRANE_TUBULATION,0.670609912188165,0.973915033168912,5
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.670655542599943,0.973915033168912,86
PID_P38_GAMMA_DELTA_PATHWAY,0.670709997819343,0.973915033168912,11
GO_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.67071928243936,0.973915033168912,7
GO_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING,0.670733587842288,0.973915033168912,6
GO_OUTER_EAR_MORPHOGENESIS,0.670739667288287,0.973915033168912,7
HP_ABNORMALITY_OF_THE_FONTANELLES_OR_CRANIAL_SUTURES,0.670746733614591,0.973915033168912,304
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.670747134205463,0.973915033168912,27
REACTOME_METALLOPROTEASE_DUBS,0.670755175568271,0.973915033168912,30
HP_HEREDITARY_NONPOLYPOSIS_COLORECTAL_CARCINOMA,0.670812223673164,0.973915033168912,29
HP_PERITONITIS,0.670864681268888,0.973915033168912,6
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN,0.670887049296105,0.973915033168912,167
GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,0.670914545096995,0.973915033168912,41
GO_RNA_STEM_LOOP_BINDING,0.670918548673168,0.973915033168912,13
MORF_DCC,0.670935752489105,0.973915033168912,74
MIR409_3P,0.670957126763528,0.973915033168912,76
GO_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT,0.671004288063286,0.973915033168912,27
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION,0.671020202378558,0.973915033168912,5
GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,0.671090239327536,0.973915033168912,126
GSE41978_WT_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP,0.67109949025833,0.973915033168912,153
GO_CGMP_METABOLIC_PROCESS,0.671109351108122,0.973915033168912,9
REACTOME_DAP12_SIGNALING,0.671159432943572,0.973915033168912,22
BIOCARTA_CARDIACEGF_PATHWAY,0.671163766956542,0.973915033168912,14
GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_KO_LIVER_UP,0.671206212878893,0.973915033168912,171
GO_MENAQUINONE_METABOLIC_PROCESS,0.671217508874641,0.973915033168912,3
GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_UP,0.6712593972862,0.973915033168912,131
GO_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT,0.671277078295406,0.973915033168912,11
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_DN,0.671295535692041,0.973915033168912,146
HP_VENTRICULAR_PREEXCITATION,0.671304368855522,0.973915033168912,30
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP,0.671312981583858,0.973915033168912,130
HP_CHONDROSARCOMA,0.67132095427857,0.973915033168912,6
ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN,0.671328778236359,0.973915033168912,14
GO_NEGATIVE_REGULATION_OF_MRNA_3_END_PROCESSING,0.671330293073557,0.973915033168912,9
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_2_UP,0.671330577317616,0.973915033168912,24
GO_ACTIN_CYTOSKELETON_REORGANIZATION,0.671335068098756,0.973915033168912,90
GO_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION,0.671336108491669,0.973915033168912,11
HE_PTEN_TARGETS_DN,0.671413781405783,0.973915033168912,7
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,0.671452849962388,0.973915033168912,4
MYCMAX_01,0.671586590320229,0.973915033168912,231
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS,0.671639180186428,0.973915033168912,5
GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_DN,0.671659164957567,0.973915033168912,165
REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM,0.671713757769074,0.973915033168912,14
GO_REGULATION_OF_HORMONE_METABOLIC_PROCESS,0.671760904352399,0.973915033168912,29
RB_P130_DN.V1_DN,0.671793959811569,0.973915033168912,126
HP_ABNORMAL_LIP_MORPHOLOGY,0.671818576362897,0.973915033168912,753
GO_FEMALE_GENITALIA_DEVELOPMENT,0.671840603792437,0.973915033168912,11
GO_HEART_VALVE_FORMATION,0.671863313404938,0.973915033168912,12
GO_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION,0.671869248719897,0.973915033168912,83
GO_EXTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,0.671893512026337,0.973915033168912,5
GO_GLYCINE_BINDING,0.671904943253221,0.973915033168912,12
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP,0.671944608713099,0.973915033168912,145
WP_NETRINUNC5B_SIGNALING_PATHWAY,0.671948664137099,0.973915033168912,45
GO_PRIMARY_ALCOHOL_BIOSYNTHETIC_PROCESS,0.672001452745503,0.973915033168912,11
HP_GRANULAR_MACULAR_APPEARANCE,0.672080423220782,0.973915033168912,3
GO_ESTABLISHMENT_OF_SERTOLI_CELL_BARRIER,0.672171766902791,0.973915033168912,5
GO_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING,0.672182380623127,0.973915033168912,11
MIR1539,0.672202869096449,0.973915033168912,5
GO_STRIATUM_DEVELOPMENT,0.672233860192832,0.973915033168912,16
GO_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,0.672237807495866,0.973915033168912,14
HP_MELENA,0.672267936418995,0.973915033168912,13
ZF5_B,0.672277190276485,0.973915033168912,214
HP_RETINAL_ARTERIAL_TORTUOSITY,0.672279356997212,0.973915033168912,11
GSE27786_LSK_VS_ERYTHROBLAST_DN,0.672286818190203,0.973915033168912,134
GENTILE_UV_RESPONSE_CLUSTER_D9,0.672308973030345,0.973915033168912,25
GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,0.672328482881372,0.973915033168912,23
GO_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION,0.672394559492083,0.973915033168912,3
GO_POSITIVE_REGULATION_OF_NEURON_MATURATION,0.672443447005423,0.973915033168912,5
GO_LAMELLIPODIUM_MEMBRANE,0.672446438052034,0.973915033168912,18
MIR7706,0.672456261818338,0.973915033168912,10
GO_RHYTHMIC_PROCESS,0.672475554219524,0.973915033168912,235
HP_FOCAL_CLONIC_SEIZURE,0.672503528553992,0.973915033168912,10
GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_DN,0.672521840190194,0.973915033168912,171
GO_STARTLE_RESPONSE,0.672528724161693,0.973915033168912,16
AGGAGTG_MIR483,0.672581633610813,0.973915033168912,61
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN,0.672590308333373,0.973915033168912,140
HP_CHRONIC_ORAL_CANDIDIASIS,0.672731483651563,0.973915033168912,6
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_12H_DN,0.672778824209037,0.973915033168912,139
GO_ADP_BINDING,0.672837044858841,0.973915033168912,37
HP_POOR_HEAD_CONTROL,0.672863601476771,0.973915033168912,142
GO_MRNA_TRANSCRIPTION,0.672922752010406,0.973915033168912,16
MIR152_3P,0.672939555911156,0.973915033168912,310
GSE3982_MAST_CELL_VS_EFF_MEMORY_CD4_TCELL_DN,0.67298104682247,0.973915033168912,140
JAZAG_TGFB1_SIGNALING_UP,0.672983110509156,0.973915033168912,92
GNF2_SPI1,0.672983753980096,0.973915033168912,27
GSE10239_NAIVE_VS_KLRG1INT_EFF_CD8_TCELL_UP,0.67299750273747,0.973915033168912,187
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP,0.673012421546481,0.973915033168912,150
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.673046372651224,0.973915033168912,80
GO_POSITIVE_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION,0.67309400757542,0.973915033168912,5
MIR4533,0.673097666595594,0.973915033168912,292
GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN,0.673101746071216,0.973915033168912,184
GO_RESPONSE_TO_AXON_INJURY,0.673138808249117,0.973915033168912,61
GO_ORNITHINE_METABOLIC_PROCESS,0.673169165731872,0.973915033168912,6
HP_DELAYED_ERUPTION_OF_PERMANENT_TEETH,0.673182523506413,0.973915033168912,8
FUJIWARA_PARK2_IN_LIVER_CANCER_DN,0.673234146838101,0.973915033168912,5
GO_IGG_BINDING,0.67336437787893,0.973915033168912,3
HP_HYPEREXTENSIBILITY_OF_THE_KNEE,0.673370234842397,0.973915033168912,26
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.673412785623576,0.973915033168912,25
MIR6806_3P,0.673434720351918,0.973915033168912,82
GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,0.673454963779936,0.973915033168912,20
GO_SPERM_HEAD_PLASMA_MEMBRANE,0.673458821981885,0.973915033168912,2
GO_DOPAMINE_TRANSPORT,0.673475084065996,0.973915033168912,26
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.673478996925849,0.973915033168912,45
GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN,0.673481646836961,0.973915033168912,139
GO_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,0.673503174579266,0.973915033168912,11
GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX_EIF3M,0.673522813716831,0.973915033168912,7
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.673549797253705,0.973915033168912,22
YAMASHITA_SILENCED_BY_METHYLATION,0.673574415518013,0.973915033168912,6
HP_ARTERIOSCLEROSIS,0.673586740673684,0.973915033168912,64
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN,0.673613107370479,0.973915033168912,40
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_UP,0.673614274847057,0.973915033168912,145
GO_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,0.673638121796975,0.973915033168912,9
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,0.673647562002377,0.973915033168912,8
GO_TRANSCRIPTION_COREPRESSOR_BINDING,0.673668136458207,0.973915033168912,14
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B,0.673679598892581,0.973915033168912,460
GO_SECRETORY_GRANULE_MEMBRANE,0.673695206322495,0.973915033168912,232
GO_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.673714068682496,0.973915033168912,333
HP_QUADRICEPS_MUSCLE_WEAKNESS,0.673719001607786,0.973915033168912,10
MIR1197,0.673751168581339,0.973915033168912,76
HP_PALMAR_HYPERKERATOSIS,0.673760723773163,0.973915033168912,33
chr6q15,0.673776532420099,0.973915033168912,20
GO_HINDGUT_DEVELOPMENT,0.673818981194451,0.973915033168912,7
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.673842376821385,0.973915033168912,21
HP_CHILBLAINS,0.673846209769884,0.973915033168912,7
MIKKELSEN_PARTIALLY_REPROGRAMMED_TO_PLURIPOTENCY,0.673850656958316,0.973915033168912,9
GO_DYNACTIN_BINDING,0.673926710369831,0.973915033168912,12
HP_ABNORMALITY_OF_LIMB_EPIPHYSIS_MORPHOLOGY,0.673937593314003,0.973915033168912,84
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.673991506076835,0.973915033168912,38
GO_RNA_ADENYLYLTRANSFERASE_ACTIVITY,0.674028905126119,0.973915033168912,4
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.674097263052226,0.973915033168912,91
GSE17721_CTRL_VS_LPS_6H_BMDC_DN,0.674105204944534,0.973915033168912,173
MODULE_127,0.674140501098415,0.973915033168912,25
GO_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING,0.67415855629275,0.973915033168912,11
HP_PREMATURE_BIRTH,0.674175259275899,0.973915033168912,105
GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,0.674175888319767,0.973915033168912,21
MIR3683,0.674178838527697,0.973915033168912,4
GO_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,0.674188682566804,0.973915033168912,117
GO_F_ACTIN_CAPPING_PROTEIN_COMPLEX,0.674217119139174,0.973915033168912,7
PID_HIF1A_PATHWAY,0.674255562406051,0.973915033168912,19
HP_PLEURITIS,0.674259672644071,0.973915033168912,16
GO_LARGE_RIBOSOMAL_SUBUNIT_RRNA_BINDING,0.674321210992446,0.973915033168912,5
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN,0.674363882952351,0.973915033168912,23
HP_KERATOGLOBUS,0.674369106245939,0.973915033168912,6
HP_RECURRENT_UPPER_AND_LOWER_RESPIRATORY_TRACT_INFECTIONS,0.674390272348214,0.973915033168912,7
GO_DEAMINASE_ACTIVITY,0.674411421202576,0.973915033168912,25
HP_ABNORMAL_ENDOCARDIUM_MORPHOLOGY,0.674530279703093,0.973915033168912,41
MIR4697_3P,0.674534184745661,0.973915033168912,96
GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,0.674554437625001,0.973915033168912,29
GO_SULFATIDE_BINDING,0.674556996611678,0.973915033168912,5
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,0.674648334963839,0.973915033168912,7
GO_ERYTHROCYTE_MATURATION,0.674653479136035,0.973915033168912,13
GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN,0.674826041837814,0.973915033168912,180
WEBER_METHYLATED_ICP_IN_SPERM_DN,0.674836068931735,0.973915033168912,2
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.674891097599759,0.973915033168912,16
MIR130A_5P,0.674929204549048,0.973915033168912,277
DER_IFN_BETA_RESPONSE_DN,0.674933898809884,0.973915033168912,6
GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_DN,0.674945054613779,0.973915033168912,180
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,0.674981520178645,0.973915033168912,11
MIR4753_3P,0.675004535568123,0.973915033168912,444
GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY,0.675031542788852,0.973915033168912,13
GO_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY,0.675054954972472,0.973915033168912,10
GO_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.675085965567227,0.973915033168912,65
TNCATNTCCYR_UNKNOWN,0.675088785108945,0.973915033168912,119
UEDA_PERIFERAL_CLOCK,0.675113431366335,0.973915033168912,154
GO_VENTRAL_SPINAL_CORD_DEVELOPMENT,0.675168247486997,0.973915033168912,32
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP,0.675168307581566,0.973915033168912,29
GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN,0.675174686166204,0.973915033168912,178
RAGHAVACHARI_PLATELET_SPECIFIC_GENES,0.675217558091783,0.973915033168912,62
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_HEART_DEVELOPMENT,0.675239556616399,0.973915033168912,3
YAP1_UP,0.675307898967012,0.973915033168912,42
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,0.675330854501949,0.973915033168912,9
PID_REG_GR_PATHWAY,0.675381419838528,0.973915033168912,66
GO_EXOCYTIC_VESICLE,0.6754012161537,0.973915033168912,179
GO_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MIRNAS_INVOLVED_IN_GENE_SILENCING_BY_MIRNA,0.675417892795684,0.973915033168912,11
HP_DECREASE_IN_T_CELL_COUNT,0.675536608867921,0.973915033168912,29
GO_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY,0.675574833862194,0.973915033168912,15
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1B,0.675585766335735,0.973915033168912,12
HP_ABNORMAL_CELL_PROLIFERATION,0.675607879540332,0.973915033168912,11
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_IRES_GFP_UP,0.675613704649423,0.973915033168912,77
HP_NAUSEA,0.675616647364448,0.973915033168912,50
GO_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,0.675679258399365,0.973915033168912,221
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP,0.675710974618204,0.973915033168912,164
chr16p11,0.675719970936895,0.973915033168912,124
GO_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS,0.675735544657833,0.973915033168912,24
HUI_MAPK14_TARGETS_UP,0.675742315759401,0.973915033168912,17
NAKAYAMA_FRA2_TARGETS,0.675749281032281,0.973915033168912,41
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.675766844358135,0.973915033168912,13
RYAAAKNNNNNNTTGW_UNKNOWN,0.675803819446333,0.973915033168912,68
HP_CARPAL_SYNOSTOSIS,0.675811323276438,0.973915033168912,29
HP_ABNORMALITY_OF_THE_DENTITION,0.675824234940543,0.973915033168912,683
HP_POLAR_CATARACT,0.675831464238878,0.973915033168912,10
GO_OLIGOPEPTIDE_TRANSPORT,0.675840466461933,0.973915033168912,10
GO_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.675863736056506,0.973915033168912,19
PRC1_BMI_UP.V1_DN,0.675888797437416,0.973915033168912,128
GO_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION,0.675920078357805,0.973915033168912,5
HP_ABNORMALITY_OF_MACULAR_PIGMENTATION,0.675924877499299,0.973915033168912,24
GO_REGULATION_OF_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.676015805572736,0.973915033168912,6
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_DN,0.676045563400981,0.973915033168912,172
GO_CORTISOL_METABOLIC_PROCESS,0.676046901107479,0.973915033168912,8
GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION,0.676051058110123,0.973915033168912,39
MIR6777_3P,0.676053548074721,0.973915033168912,43
HP_OCULAR_ALBINISM,0.676076893918377,0.973915033168912,17
HP_ABNORMALITY_OF_THE_TEMPOROMANDIBULAR_JOINT,0.67610166387151,0.973915033168912,6
ZHONG_PFC_C2_ASCL1_POS_ASTROCYTE,0.676108063359089,0.973915033168912,5
AMIT_SERUM_RESPONSE_240_MCF10A,0.676225611801219,0.973915033168912,56
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP,0.676240512939252,0.973915033168912,181
BRACHAT_RESPONSE_TO_METHOTREXATE_DN,0.676243692564479,0.973915033168912,24
HP_ABNORMALITY_OF_THE_PULMONARY_VEINS,0.676243735638605,0.973915033168912,17
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP,0.676255454621804,0.973915033168912,158
HP_AUTOAMPUTATION,0.676268098968063,0.973915033168912,11
GO_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.676290116782572,0.973915033168912,44
GO_MESENCHYMAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_DEVELOPMENT,0.676343934494118,0.973915033168912,4
GO_RESPONSE_TO_ETHANOL,0.676385408985347,0.973915033168912,86
GO_NETRIN_RECEPTOR_ACTIVITY,0.676406414578497,0.973915033168912,4
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_DN,0.676445565463149,0.973915033168912,162
CUI_DEVELOPING_HEART_C1_5TH_WEEK_CARDIAC_CELLS,0.676453162234827,0.973915033168912,73
HAY_BONE_MARROW_CD34_POS_CLP,0.676456913063422,0.973915033168912,5
PID_MYC_ACTIV_PATHWAY,0.676540127196715,0.973915033168912,76
